snr_level,avg_sdr,avg_r2,avg_rmse,median_sdr,median_r2,median_rmse
-10,0.49980103682135796,0.6360594563360542,0.049701663291475746,0.6211561895906925,0.727263018488884,0.0474275835
-20,-5.209413793987525,0.6077187672358045,0.09744245556299631,-5.8269694447517395,0.6555493026971817,0.1040195675
0,4.076805213629013,0.5430023657825208,0.035765803395453655,3.501574397087097,0.6500436216592789,0.031886300000000006
10,2.237033213934729,0.2296280012783315,0.04268747617437692,2.0541605353355408,0.20084339380264282,0.038848606
20,0.9255213485163978,0.0558832350576341,0.048843180103385515,0.7791557908058167,0.036120712757110596,0.0468680775
