snr_level,avg_sdr,avg_r2,avg_rmse,median_sdr,median_r2,median_rmse
-10,1.5997561735902597,0.5980536815438658,0.05304935963752609,1.069505400955677,0.6111839711666107,0.0497192705
-20,-1.366061248508682,0.4924964811321805,0.07881913999731123,-0.5240730941295624,0.5249940603971481,0.05973153
0,4.8936696808691496,0.7431389044578935,0.03511726498543892,4.432412534952164,0.7611056864261627,0.0337582065
10,8.704196960666964,0.8687189558547355,0.022167216272879067,8.311655521392822,0.8806403651833534,0.021598184
20,12.608725060386945,0.9403868922067541,0.013882366017292818,12.355828285217285,0.9468915071338415,0.0135584065
