snr_level,avg_sdr,avg_r2,avg_rmse,median_sdr,median_r2,median_rmse
-20.0,-3.7007093920102854,0.5676039604427683,0.08338105858241616,-3.583722710609436,0.6729260981082916,0.080281936
-10.0,1.6096246419728473,0.5916622406420269,0.04452351993184485,1.770300567150116,0.7635184675455093,0.040674075
0.0,5.026924178691859,0.516598963451447,0.034238095121093264,4.527497738599777,0.6023147404193878,0.028416765
10.0,2.3724512292703333,0.22643368451296939,0.042265788966371835,2.113363593816757,0.17631086707115173,0.0378036215
20.0,0.8893899174556887,0.05009537147032471,0.04872744599086226,0.5879157595336437,0.02522328495979309,0.047020133500000005
