snr_level,avg_sdr,avg_r2,avg_rmse,median_sdr,median_r2,median_rmse
-20.0,0.13025253308670923,0.6441829807413969,0.07345460437302823,1.0138040035963058,0.607080340385437,0.05003913
-10.0,3.5353950526655393,0.7423030575360334,0.04694342565424865,4.091183543205261,0.743895411491394,0.035110805
0.0,6.92281426149605,0.8244258956875962,0.030080366041033972,6.798087954521179,0.8431024849414825,0.025709618
10.0,10.265252983088129,0.8981341836443356,0.01943567870440519,9.684719741344452,0.909798339009285,0.018440131999999998
20.0,13.626482253817127,0.9497969681744756,0.012661473051567016,12.948516011238098,0.9535547401756048,0.012664097499999999
