,sdr,r2,rmse
15015,0.3687186539173126,0.5212122201919556,0.05389694
15016,0.2869429998099804,0.516516774892807,0.054406762
15017,0.7952963560819626,0.5456522107124329,0.051313918
15018,2.1419550478458405,0.6208605766296387,0.043944273
15019,-1.2945187091827393,0.42602789402008057,0.065271854
15020,1.0054407268762589,0.5576210618019104,0.05008734
15021,1.1679566651582718,0.5668304860591888,0.049158897
15022,-0.0338128162547946,0.4980536103248596,0.056453466
15023,1.2549105286598206,0.5717400014400482,0.048669234
15024,0.4721307009458542,0.5271531939506531,0.053259056
15025,0.9204835444688797,0.5527834892272949,0.050579645
15026,0.013764513423666358,0.5007854402065277,0.056145087
15027,1.4220520853996277,0.5811372399330139,0.047741648
15028,1.5639857947826385,0.5890696048736572,0.04696786
15029,1.0845429450273514,0.5621087551116943,0.049633265
15030,0.5627977475523949,0.5323519706726074,0.052706003
15031,0.48680931329727173,0.5279873311519623,0.05316913
15032,0.8464978635311127,0.5485762357711792,0.051012322
15033,-0.2246658131480217,0.48707008361816406,0.05770764
15034,1.5452015399932861,0.588022381067276,0.047069535
15035,1.0270390659570694,0.5588468015193939,0.049962953
15036,0.5019910633563995,0.5288647413253784,0.053076282
15037,-0.21490531042218208,0.48763155937194824,0.057642832
15038,-0.2317262440919876,0.4866631031036377,0.057754572
15039,1.5172183513641357,0.5864601135253906,0.047221422
15040,0.31477492302656174,0.5181117653846741,0.05423271
15041,0.941777378320694,0.5540014803409576,0.05045581
15042,-0.39270248264074326,0.47740960121154785,0.05883491
15043,1.1739183962345123,0.5671674609184265,0.04912518
15044,-0.14113628305494785,0.49187642335891724,0.05715534
15045,1.4173735678195953,0.5808739364147186,0.04776737
15046,-0.2298339083790779,0.48677337169647217,0.057741985
15047,1.0393406450748444,0.5595448315143585,0.04989224
15048,1.7242372035980225,0.5979713201522827,0.046109263
15049,0.2092052437365055,0.5120488703250885,0.054895874
15050,-0.4399726167321205,0.47469478845596313,0.059155975
15051,0.7285789400339127,0.5418416559696198,0.051709585
15052,-0.010500643402338028,0.49939554929733276,0.05630216
15053,-0.7453519850969315,0.4571992754936218,0.061272778
15054,1.0679680109024048,0.5611684620380402,0.049728077
15055,-0.1257788110524416,0.4927600622177124,0.057054374
15056,0.4029539227485657,0.5231790542602539,0.053684916
15057,0.6850437074899673,0.5393510162830353,0.051969416
15058,0.4682861641049385,0.526930570602417,0.05328264
15059,-0.4310411587357521,0.47520750761032104,0.05909518
